modal,percentage_blue,cond,rating_pred,run
other,35,might-probably,0.190906288183,2
might,40,might-probably,0.70463066725,2
probably,40,might-probably,0.113983656621,2
other,40,might-probably,0.181385676129,2
might,45,might-probably,0.638453418144,2
probably,45,might-probably,0.195715705167,2
other,45,might-probably,0.165830876689,2
might,50,might-probably,0.547985479212,2
probably,50,might-probably,0.30760632646,2
other,50,might-probably,0.144408194328,2
might,55,might-probably,0.4466780505,2
probably,55,might-probably,0.433000650105,2
other,55,might-probably,0.120321299395,2
might,60,might-probably,0.353824623107,2
probably,60,might-probably,0.547965002964,2
other,60,might-probably,0.098210373929,2
might,65,might-probably,0.281690734962,2
probably,65,might-probably,0.637253536102,2
other,65,might-probably,0.0810557289364,2
might,70,might-probably,0.232013355942,2
probably,70,might-probably,0.698660857958,2
other,70,might-probably,0.0693257860993,2
might,75,might-probably,0.200881112,2
probably,75,might-probably,0.736967011499,2
other,75,might-probably,0.0621518765012,2
might,80,might-probably,0.183309622142,2
probably,80,might-probably,0.758231544532,2
other,80,might-probably,0.0584588333258,2
might,85,might-probably,0.174904806668,2
probably,85,might-probably,0.767629660425,2
other,85,might-probably,0.0574655329071,2
might,90,might-probably,0.171864296409,2
probably,90,might-probably,0.769059985868,2
other,90,might-probably,0.0590757177234,2
might,95,might-probably,0.170496839595,2
probably,95,might-probably,0.763271293319,2
other,95,might-probably,0.0662318670855,2
might,100,might-probably,0.083927127765,2
probably,100,might-probably,0.33247351928,2
other,100,might-probably,0.583599352955,2
might,0,might-probably,0.0223842374115,3
probably,0,might-probably,0.0166666682374,3
other,0,might-probably,0.960949094351,3
might,5,might-probably,0.351740354763,3
probably,5,might-probably,0.0166780811136,3
other,5,might-probably,0.631581564124,3
might,10,might-probably,0.66469732183,3
probably,10,might-probably,0.016897073721,3
other,10,might-probably,0.318405604449,3
might,15,might-probably,0.75500028094,3
probably,15,might-probably,0.0179543893767,3
other,15,might-probably,0.227045329683,3
might,20,might-probably,0.777116782049,3
probably,20,might-probably,0.0213839850466,3
other,20,might-probably,0.201499232905,3
might,25,might-probably,0.77650071538,3
probably,25,might-probably,0.0299805647268,3
other,25,might-probably,0.193518719894,3
might,30,might-probably,0.763307720042,3
probably,30,might-probably,0.0477993889721,3
other,30,might-probably,0.188892890986,3
might,35,might-probably,0.737178365199,3
probably,35,might-probably,0.0800348882065,3
other,35,might-probably,0.182786746594,3
might,40,might-probably,0.694436281854,3
probably,40,might-probably,0.132419531916,3
other,40,might-probably,0.17314418623,3
might,45,might-probably,0.632131877188,3
probably,45,might-probably,0.208858852771,3
other,45,might-probably,0.159009270041,3
might,50,might-probably,0.552174196333,3
probably,50,might-probably,0.307070435632,3
other,50,might-probably,0.140755368035,3
might,55,might-probably,0.463495675931,3
probably,55,might-probably,0.416070779882,3
other,55,might-probably,0.120433544187,3
might,60,might-probably,0.378655858083,3
probably,60,might-probably,0.520384641265,3
other,60,might-probably,0.100959500652,3
might,65,might-probably,0.307325390035,3
probably,65,might-probably,0.608079148198,3
other,65,might-probably,0.084595461767,3
might,70,might-probably,0.253107120274,3
probably,70,might-probably,0.674683353349,3
other,70,might-probably,0.0722095263766,3
might,75,might-probably,0.214986232767,3
probably,75,might-probably,0.721397910736,3
other,75,might-probably,0.0636158564968,3
might,80,might-probably,0.190076390038,3
probably,80,might-probably,0.751689981871,3
other,80,might-probably,0.0582336280901,3
might,85,might-probably,0.175354330779,3
probably,85,might-probably,0.769080622027,3
other,85,might-probably,0.0555650471944,3
might,90,might-probably,0.16815873688,3
probably,90,might-probably,0.776225353131,3
other,90,might-probably,0.0556159099894,3
might,95,might-probably,0.165658015064,3
probably,95,might-probably,0.773635572692,3
other,95,might-probably,0.0607064122437,3
might,100,might-probably,0.0836992245828,3
probably,100,might-probably,0.339762537107,3
other,100,might-probably,0.57653823831,3
might,0,might-probably,0.0182324922477,4
probably,0,might-probably,0.0166666666726,4
other,0,might-probably,0.96510084108,4
might,5,might-probably,0.360066125504,4
probably,5,might-probably,0.0166673136533,4
other,5,might-probably,0.623266560842,4
might,10,might-probably,0.697274610689,4
probably,10,might-probably,0.0167032160639,4
other,10,might-probably,0.286022173247,4
might,15,might-probably,0.768922385509,4
probably,15,might-probably,0.0170362022525,4
other,15,might-probably,0.214041412238,4
might,20,might-probably,0.781279062469,4
probably,20,might-probably,0.0186946810395,4
other,20,might-probably,0.200026256491,4
might,25,might-probably,0.778928312422,4
probably,25,might-probably,0.0242111146071,4
other,25,might-probably,0.196860572971,4
might,30,might-probably,0.767813708705,4
probably,30,might-probably,0.0381439246461,4
other,30,might-probably,0.194042366649,4
might,35,might-probably,0.744076987292,4
probably,35,might-probably,0.0673512082315,4
other,35,might-probably,0.188571804476,4
might,40,might-probably,0.700883813305,4
probably,40,might-probably,0.120571640867,4
other,40,might-probably,0.178544545829,4
might,45,might-probably,0.6325010126,4
probably,45,might-probably,0.204953787295,4
other,45,might-probably,0.162545200105,4
might,50,might-probably,0.541153862309,4
probably,50,might-probably,0.317776730214,4
other,50,might-probably,0.141069407477,4
might,55,might-probably,0.441146361644,4
probably,55,might-probably,0.441355702347,4
other,55,might-probably,0.117497936009,4
might,60,might-probably,0.351046228829,4
probably,60,might-probably,0.55271068556,4
other,60,might-probably,0.0962430856105,4
might,65,might-probably,0.28176315744,4
probably,65,might-probably,0.638323578244,4
other,65,might-probably,0.0799132643157,4
might,70,might-probably,0.234312463167,4
probably,70,might-probably,0.696910181992,4
other,70,might-probably,0.0687773548419,4
might,75,might-probably,0.20472210298,4
probably,75,might-probably,0.733345729202,4
other,75,might-probably,0.0619321678173,4
might,80,might-probably,0.18816755125,4
probably,80,might-probably,0.753529885378,4
other,80,might-probably,0.0583025633716,4
might,85,might-probably,0.180398322224,4
probably,85,might-probably,0.762558830813,4
other,85,might-probably,0.0570428469631,4
might,90,might-probably,0.17773498814,4
probably,90,might-probably,0.764468785889,4
other,90,might-probably,0.0577962259713,4
might,95,might-probably,0.176749181321,4
probably,95,might-probably,0.760849581738,4
other,95,might-probably,0.0624012369407,4
might,100,might-probably,0.0858533806368,4
probably,100,might-probably,0.328240188253,4
other,100,might-probably,0.58590643111,4
might,0,might-probably,0.0174253951407,5
probably,0,might-probably,0.0166666666734,5
other,0,might-probably,0.965907938186,5
might,5,might-probably,0.325048051806,5
probably,5,might-probably,0.0166673702673,5
other,5,might-probably,0.658284577927,5
might,10,might-probably,0.694470834813,5
probably,10,might-probably,0.016705036257,5
other,10,might-probably,0.28882412893,5
might,15,might-probably,0.771139767563,5
probably,15,might-probably,0.0170440509987,5
other,15,might-probably,0.211816181438,5
might,20,might-probably,0.78352907331,5
probably,20,might-probably,0.018719655144,5
other,20,might-probably,0.197751271546,5
might,25,might-probably,0.78097585927,5
probably,25,might-probably,0.0242663409468,5
other,25,might-probably,0.194757799783,5
might,30,might-probably,0.769780555906,5
probably,30,might-probably,0.0382186744288,5
other,30,might-probably,0.192000769665,5
might,35,might-probably,0.746026207659,5
probably,35,might-probably,0.0673783662936,5
other,35,might-probably,0.186595426047,5
might,40,might-probably,0.702891854636,5
probably,40,might-probably,0.120399476746,5
other,40,might-probably,0.176708668618,5
might,45,might-probably,0.634666315731,5
probably,45,might-probably,0.204374888936,5
other,45,might-probably,0.160958795333,5
might,50,might-probably,0.543489637462,5
probably,50,might-probably,0.316693073613,5
other,50,might-probably,0.139817288925,5
might,55,might-probably,0.443479372877,5
probably,55,might-probably,0.439946307196,5
other,55,might-probably,0.116574319927,5
might,60,might-probably,0.353118451414,5
probably,60,might-probably,0.551322710447,5
other,60,might-probably,0.0955588381389,5
might,65,might-probably,0.28341498773,5
probably,65,might-probably,0.637221524876,5
other,65,might-probably,0.0793634873938,5
might,70,might-probably,0.23552477505,5
probably,70,might-probably,0.696190455025,5
other,70,might-probably,0.068284769925,5
might,75,might-probably,0.205556424877,5
probably,75,might-probably,0.732993304953,5
other,75,might-probably,0.0614502701701,5
might,80,might-probably,0.188714011498,5
probably,80,might-probably,0.753481072711,5
other,80,might-probably,0.0578049157913,5
might,85,might-probably,0.180757770514,5
probably,85,might-probably,0.762734608051,5
other,85,might-probably,0.0565076214355,5
might,90,might-probably,0.178018186377,5
probably,90,might-probably,0.764831555588,5
other,90,might-probably,0.0571502580352,5
might,95,might-probably,0.17712030721,5
probably,95,might-probably,0.761814984555,5
other,95,might-probably,0.0610647082354,5
might,100,might-probably,0.0858930833303,5
probably,100,might-probably,0.327862122233,5
other,100,might-probably,0.586244794437,5
might,0,might-probably,0.0177503892269,6
probably,0,might-probably,0.0166666666688,6
other,0,might-probably,0.965582944104,6
might,5,might-probably,0.318687499293,6
probably,5,might-probably,0.0166670416856,6
other,5,might-probably,0.664645459021,6
might,10,might-probably,0.683156694481,6
probably,10,might-probably,0.0166926688389,6
