"","rat_alpha","utt_other_prob","noise_strength","alpha_bare","beta_bare","cost_bare","alpha_might","beta_might","cost_might","alpha_probably","beta_probably","cost_probably","alpha_think","beta_think","cost_think","alpha_could","beta_could","cost_could","alpha_looks_like","beta_looks_like","cost_looks_like","alpha_bare_not","beta_bare_not","cost_bare_not","mu_bare","var_bare","nu_bare","mu_could","var_could","nu_could","mu_looks_like","var_looks_like","nu_looks_like","mu_might","var_might","nu_might","mu_probably","var_probably","nu_probably","mu_think","var_think","nu_think","mu_bare_not","var_bare_not","nu_bare_not"
"1",2.21121099880295,1.56043178449202e-05,0.07433144,2.4399385864628,0.318460003928462,1.53082117055177,0.864314273067744,4.79003605139121,1.31094124077736,3.57038168795462,3.44524567754493,0.663261981320755,2.55978204042658,1.60587273085486,4.44047542469358,1.32505353738301,2.24305253159266,4.44047542469358,2.33274051893754,1.01713253966683,4.44047542469358,0.758522586322661,2.28814162823779,4.44047542469358,0.881243804085476,0.0292765582806753,2.75839859039126,0.370967083016356,0.0527374286544467,3.56810606897567,0.695564544349885,0.0502427179098773,3.34987305860437,0.153836101593698,0.0197025155346281,5.65435032445896,0.510056258701377,0.0328864985956884,7.01562736549955,0.615116510694192,0.0468567224143146,4.16565477128143,0.249424521547944,0.0485426021325067,3.04666421456045
