modal,percentage_blue,cond,rating_pred,run
other,85,might-probably,0.0257509658448,10
might,90,might-probably,0.0659158753387,10
probably,90,might-probably,0.906685709941,10
other,90,might-probably,0.0273984147201,10
might,95,might-probably,0.0624018522948,10
probably,95,might-probably,0.901867718659,10
other,95,might-probably,0.0357304290466,10
might,100,might-probably,0.0391073450694,10
probably,100,might-probably,0.395419992016,10
other,100,might-probably,0.565472662915,10
might,0,might-probably,0.0300977446304,11
probably,0,might-probably,0.0166666753337,11
other,0,might-probably,0.953235580036,11
might,5,might-probably,0.33508947303,11
probably,5,might-probably,0.0166972522794,11
other,5,might-probably,0.64821327469,11
might,10,might-probably,0.677588242745,11
probably,10,might-probably,0.0171571053493,11
other,10,might-probably,0.305254651906,11
might,15,might-probably,0.806032545591,11
probably,15,might-probably,0.0187995053475,11
other,15,might-probably,0.175167949061,11
might,20,might-probably,0.84976378034,11
probably,20,might-probably,0.0228920631063,11
other,20,might-probably,0.127344156554,11
might,25,might-probably,0.861018003279,11
probably,25,might-probably,0.0317492879098,11
other,25,might-probably,0.107232708811,11
might,30,might-probably,0.852877263196,11
probably,30,might-probably,0.0494055587184,11
other,30,might-probably,0.0977171780856,11
might,35,might-probably,0.825328473667,11
probably,35,might-probably,0.0825901222032,11
other,35,might-probably,0.0920814041299,11
might,40,might-probably,0.772184451103,11
probably,40,might-probably,0.141074028413,11
other,40,might-probably,0.0867415204847,11
might,45,might-probably,0.686260176642,11
probably,45,might-probably,0.2342786856,11
other,45,might-probably,0.0794611377584,11
might,50,might-probably,0.568897455928,11
probably,50,might-probably,0.361606384348,11
other,50,might-probably,0.0694961597232,11
might,55,might-probably,0.437444230359,11
probably,55,might-probably,0.504539775384,11
other,55,might-probably,0.058015994257,11
might,60,might-probably,0.3170305659,11
probably,60,might-probably,0.635733779833,11
other,60,might-probably,0.0472356542673,11
might,65,might-probably,0.22353636677,11
probably,65,might-probably,0.737740503192,11
other,65,might-probably,0.0387231300389,11
might,70,might-probably,0.158535783417,11
probably,70,might-probably,0.808678204239,11
other,70,might-probably,0.0327860123439,11
might,75,might-probably,0.116005484363,11
probably,75,might-probably,0.85497599947,11
other,75,might-probably,0.0290185161674,11
might,80,might-probably,0.088957567718,11
probably,80,might-probably,0.884100133597,11
