modal,percentage_blue,cond,rating_pred,run
probably,35,might-probably,0.205597955956,4
other,35,might-probably,0.166789704183,4
might,40,might-probably,0.58111751949,4
probably,40,might-probably,0.263395006069,4
other,40,might-probably,0.155487474441,4
might,45,might-probably,0.530803070311,4
probably,45,might-probably,0.325956179882,4
other,45,might-probably,0.143240749808,4
might,50,might-probably,0.478720857237,4
probably,50,might-probably,0.390732228494,4
other,50,might-probably,0.130546914268,4
might,55,might-probably,0.427027052229,4
probably,55,might-probably,0.455035462604,4
other,55,might-probably,0.117937485167,4
might,60,might-probably,0.377653593329,4
probably,60,might-probably,0.516454493882,4
other,60,might-probably,0.105891912789,4
might,65,might-probably,0.332064574651,4
probably,65,might-probably,0.573158036869,4
other,65,might-probably,0.0947773884794,4
might,70,might-probably,0.291158452761,4
probably,70,might-probably,0.624015527706,4
other,70,might-probably,0.0848260195334,4
might,75,might-probably,0.25530620099,4
probably,75,might-probably,0.668545947868,4
other,75,might-probably,0.0761478511419,4
might,80,might-probably,0.224478336385,4
probably,80,might-probably,0.706749365454,4
other,80,might-probably,0.0687722981609,4
might,85,might-probably,0.198423643046,4
probably,85,might-probably,0.73885181932,4
other,85,might-probably,0.062724537634,4
might,90,might-probably,0.176944697708,4
probably,90,might-probably,0.764828054278,4
other,90,might-probably,0.0582272480145,4
might,95,might-probably,0.160749167242,4
probably,95,might-probably,0.782432859471,4
other,95,might-probably,0.0568179732871,4
might,100,might-probably,0.0824672249641,4
probably,100,might-probably,0.32824191454,4
other,100,might-probably,0.589290860496,4
might,0,might-probably,0.0886054326829,5
probably,0,might-probably,0.0172232027172,5
other,0,might-probably,0.8941713646,5
might,5,might-probably,0.575546261437,5
probably,5,might-probably,0.0241011533676,5
other,5,might-probably,0.400352585196,5
might,10,might-probably,0.719562553267,5
probably,10,might-probably,0.0348780373276,5
other,10,might-probably,0.245559409406,5
might,15,might-probably,0.740490672879,5
probably,15,might-probably,0.0525343795015,5
other,15,might-probably,0.20697494762,5
might,20,might-probably,0.727179360081,5
probably,20,might-probably,0.0793125015115,5
other,20,might-probably,0.193508138407,5
might,25,might-probably,0.699467798745,5
probably,25,might-probably,0.115856342502,5
other,25,might-probably,0.184675858753,5
might,30,might-probably,0.662681053421,5
probably,30,might-probably,0.161905516985,5
other,30,might-probably,0.175413429594,5
might,35,might-probably,0.618819342098,5
probably,35,might-probably,0.216440476134,5
other,35,might-probably,0.164740181768,5
might,40,might-probably,0.569626358612,5
probably,40,might-probably,0.277576425416,5
other,40,might-probably,0.152797215972,5
might,45,might-probably,0.517282659774,5
probably,45,might-probably,0.342642648985,5
other,45,might-probably,0.140074691241,5
might,50,might-probably,0.464260971577,5
probably,50,might-probably,0.408562109444,5
other,50,might-probably,0.127176918979,5
might,55,might-probably,0.412928576376,5
probably,55,might-probably,0.47238079667,5
other,55,might-probably,0.114690626954,5
might,60,might-probably,0.365185850695,5
probably,60,might-probably,0.531722305135,5
other,60,might-probably,0.10309184417,5
might,65,might-probably,0.322279622944,5
probably,65,might-probably,0.585019467427,5
other,65,might-probably,0.0927009096295,5
might,70,might-probably,0.284807035399,5
probably,70,might-probably,0.631505884582,5
other,70,might-probably,0.0836870800192,5
might,75,might-probably,0.252848900904,5
probably,75,might-probably,0.671040459013,5
other,75,might-probably,0.0761106400836,5
might,80,might-probably,0.226157976164,5
probably,80,might-probably,0.703847592178,5
other,80,might-probably,0.0699944316578,5
might,85,might-probably,0.204363049194,5
probably,85,might-probably,0.730182770419,5
other,85,might-probably,0.0654541803875,5
might,90,might-probably,0.187232499555,5
probably,90,might-probably,0.749672718838,5
other,90,might-probably,0.0630947816063,5
might,95,might-probably,0.175288731034,5
probably,95,might-probably,0.758336977789,5
other,95,might-probably,0.0663742911775,5
might,100,might-probably,0.0897493652872,5
probably,100,might-probably,0.326953275121,5
other,100,might-probably,0.583297359592,5
might,0,might-probably,0.0867217834273,6
probably,0,might-probably,0.0193149488511,6
other,0,might-probably,0.893963267722,6
might,5,might-probably,0.664833928311,6
probably,5,might-probably,0.0297325147534,6
other,5,might-probably,0.305433556936,6
might,10,might-probably,0.740051284122,6
probably,10,might-probably,0.0436440958329,6
other,10,might-probably,0.216304620045,6
might,15,might-probably,0.732353182704,6
probably,15,might-probably,0.0662619320004,6
other,15,might-probably,0.201384885295,6
might,20,might-probably,0.708836692233,6
probably,20,might-probably,0.0969838763214,6
other,20,might-probably,0.194179431445,6
might,25,might-probably,0.678447804321,6
probably,25,might-probably,0.13511011957,6
other,25,might-probably,0.186442076109,6
might,30,might-probably,0.642547188756,6
probably,30,might-probably,0.180062785794,6
other,30,might-probably,0.17739002545,6
might,35,might-probably,0.601918145933,6
probably,35,might-probably,0.230952148033,6
other,35,might-probably,0.167129706033,6
might,40,might-probably,0.557633052375,6
probably,40,might-probably,0.286440783169,6
other,40,might-probably,0.155926164455,6
might,45,might-probably,0.511059027706,6
probably,45,might-probably,0.344814584547,6
other,45,might-probably,0.144126387746,6
might,50,might-probably,0.463714075355,6
probably,50,might-probably,0.404167358929,6
other,50,might-probably,0.132118565716,6
might,55,might-probably,0.417082271214,6
probably,55,might-probably,0.462632491452,6
other,55,might-probably,0.120285237335,6
might,60,might-probably,0.372444617198,6
probably,60,might-probably,0.518594812996,6
other,60,might-probably,0.108960569806,6
might,65,might-probably,0.330765888968,6
probably,65,might-probably,0.570831794943,6
other,65,might-probably,0.0984023160885,6
might,70,might-probably,0.292652609251,6
probably,70,might-probably,0.618564144114,6
other,70,might-probably,0.0887832466346,6
might,75,might-probably,0.258373810408,6
probably,75,might-probably,0.661424076732,6
other,75,might-probably,0.0802021128594,6
might,80,might-probably,0.227925489169,6
probably,80,might-probably,0.699358950179,6
other,80,might-probably,0.0727155606528,6
might,85,might-probably,0.201129523342,6
probably,85,might-probably,0.732458900354,6
other,85,might-probably,0.0664115763041,6
might,90,might-probably,0.177822861875,6
probably,90,might-probably,0.760525705131,6
other,90,might-probably,0.0616514329946,6
might,95,might-probably,0.158643092963,6
probably,95,might-probably,0.780822240325,6
other,95,might-probably,0.0605346667118,6
might,100,might-probably,0.08206244304,6
probably,100,might-probably,0.329557799437,6
other,100,might-probably,0.588379757523,6
might,0,might-probably,0.102778000412,7
probably,0,might-probably,0.0170179156334,7
other,0,might-probably,0.880204083955,7
might,5,might-probably,0.638160917564,7
probably,5,might-probably,0.0216843761894,7
other,5,might-probably,0.340154706247,7
might,10,might-probably,0.741499859972,7
probably,10,might-probably,0.030438082495,7
other,10,might-probably,0.228062057533,7
might,15,might-probably,0.747618796087,7
probably,15,might-probably,0.0463443302548,7
other,15,might-probably,0.206036873658,7
might,20,might-probably,0.730801999506,7
probably,20,might-probably,0.0710689188229,7
other,20,might-probably,0.198129081672,7
might,25,might-probably,0.70372922846,7
probably,25,might-probably,0.105308753875,7
other,25,might-probably,0.190962017665,7
might,30,might-probably,0.668498430238,7
probably,30,might-probably,0.149311112931,7
other,30,might-probably,0.182190456831,7
might,35,might-probably,0.625795889226,7
probably,35,might-probably,0.202630004445,7
other,35,might-probably,0.171574106329,7
might,40,might-probably,0.576836884602,7
probably,40,might-probably,0.263795392548,7
other,40,might-probably,0.159367722851,7
might,45,might-probably,0.523645510674,7
probably,45,might-probably,0.330279929214,7
other,45,might-probably,0.146074560112,7
might,50,might-probably,0.468808291588,7
probably,50,might-probably,0.398843826342,7
other,50,might-probably,0.132347882071,7
might,55,might-probably,0.414998319335,7
probably,55,might-probably,0.466133757632,7
other,55,might-probably,0.118867923033,7
might,60,might-probably,0.36449529935,7
probably,60,might-probably,0.52928409189,7
other,60,might-probably,0.10622060876,7
might,65,might-probably,0.318883281953,7
probably,65,might-probably,0.586294902088,7
other,65,might-probably,0.0948218159585,7
might,70,might-probably,0.278987523388,7
probably,70,might-probably,0.636108519399,7
other,70,might-probably,0.0849039572129,7
might,75,might-probably,0.244997319386,7
probably,75,might-probably,0.678448141786,7
other,75,might-probably,0.0765545388282,7
might,80,might-probably,0.21667981414,7
probably,80,might-probably,0.713528872327,7
other,80,might-probably,0.0697913135331,7
might,85,might-probably,0.193621325179,7
probably,85,might-probably,0.741689168245,7
other,85,might-probably,0.0646895065765,7
might,90,might-probably,0.175530097913,7
probably,90,might-probably,0.762745539384,7
other,90,might-probably,0.061724362703,7
might,95,might-probably,0.162956461408,7
probably,95,might-probably,0.773382609189,7
other,95,might-probably,0.0636609294028,7
might,100,might-probably,0.0859792949031,7
probably,100,might-probably,0.339708696279,7
other,100,might-probably,0.574312008818,7
might,0,might-probably,0.0995161256397,8
probably,0,might-probably,0.0177070485468,8
other,0,might-probably,0.882776825814,8
might,5,might-probably,0.646961516879,8
probably,5,might-probably,0.025177320149,8
other,5,might-probably,0.327861162972,8
might,10,might-probably,0.741281558712,8
probably,10,might-probably,0.0365044608523,8
other,10,might-probably,0.222213980435,8
might,15,might-probably,0.742096732758,8
probably,15,might-probably,0.0556999176013,8
