modal,percentage_blue,cond,rating_pred,run
other,95,might-probably,0.0661004461844,1
might,100,might-probably,0.0612057451904,1
probably,100,might-probably,0.335067583673,1
other,100,might-probably,0.603726671137,1
might,0,might-probably,0.0917124617046,2
probably,0,might-probably,0.0203245769325,2
other,0,might-probably,0.887962961363,2
might,5,might-probably,0.532886524992,2
probably,5,might-probably,0.0404390262427,2
other,5,might-probably,0.426674448766,2
might,10,might-probably,0.717845965415,2
probably,10,might-probably,0.0579784674454,2
other,10,might-probably,0.224175567139,2
might,15,might-probably,0.76140938472,2
probably,15,might-probably,0.078223615385,2
other,15,might-probably,0.160366999895,2
might,20,might-probably,0.758903824504,2
probably,20,might-probably,0.10553935395,2
other,20,might-probably,0.135556821546,2
might,25,might-probably,0.735357744021,2
probably,25,might-probably,0.141266146628,2
other,25,might-probably,0.123376109351,2
might,30,might-probably,0.699284158286,2
probably,30,might-probably,0.185347818589,2
other,30,might-probably,0.115368023124,2
might,35,might-probably,0.654762806496,2
probably,35,might-probably,0.236809799652,2
other,35,might-probably,0.108427393852,2
might,40,might-probably,0.604457262201,2
probably,40,might-probably,0.294068609478,2
other,40,might-probably,0.101474128321,2
might,45,might-probably,0.550559948364,2
probably,45,might-probably,0.355168722273,2
other,45,might-probably,0.0942713293632,2
might,50,might-probably,0.495096987337,2
probably,50,might-probably,0.417982754507,2
other,50,might-probably,0.086920258156,2
might,55,might-probably,0.439948972548,2
probably,55,might-probably,0.480416305188,2
other,55,might-probably,0.0796347222647,2
might,60,might-probably,0.386746889541,2
probably,60,might-probably,0.540612038708,2
other,60,might-probably,0.0726410717513,2
might,65,might-probably,0.336754110967,2
probably,65,might-probably,0.597109975331,2
other,65,might-probably,0.0661359137026,2
might,70,might-probably,0.290800084704,2
probably,70,might-probably,0.648925177195,2
other,70,might-probably,0.0602747381014,2
might,75,might-probably,0.249283907293,2
probably,75,might-probably,0.695531918632,2
other,75,might-probably,0.0551841740755,2
might,80,might-probably,0.212234035558,2
probably,80,might-probably,0.736760952878,2
other,80,might-probably,0.0510050115634,2
might,85,might-probably,0.179405113859,2
probably,85,might-probably,0.772583829985,2
other,85,might-probably,0.0480110561566,2
might,90,might-probably,0.150441628332,2
probably,90,might-probably,0.802514221157,2
other,90,might-probably,0.0470441505107,2
might,95,might-probably,0.125562166099,2
probably,95,might-probably,0.822156184358,2
other,95,might-probably,0.0522816495431,2
might,100,might-probably,0.065489992309,2
probably,100,might-probably,0.335774381838,2
other,100,might-probably,0.598735625853,2
might,0,might-probably,0.0825778738972,3
probably,0,might-probably,0.0185456013097,3
other,0,might-probably,0.898876524793,3
might,5,might-probably,0.5407734701,3
probably,5,might-probably,0.033484041968,3
other,5,might-probably,0.425742487932,3
might,10,might-probably,0.731269489798,3
probably,10,might-probably,0.0487983618811,3
other,10,might-probably,0.219932148321,3
might,15,might-probably,0.773881838286,3
probably,15,might-probably,0.0677784717639,3
other,15,might-probably,0.158339689951,3
might,20,might-probably,0.770146237682,3
probably,20,might-probably,0.0943976546383,3
other,20,might-probably,0.13545610768,3
might,25,might-probably,0.74521525234,3
probably,25,might-probably,0.13022720887,3
other,25,might-probably,0.124557538789,3
might,30,might-probably,0.707246361643,3
probably,30,might-probably,0.17547280286,3
other,30,might-probably,0.117280835497,3
might,35,might-probably,0.660049409675,3
probably,35,might-probably,0.229288869328,3
other,35,might-probably,0.110661720998,3
might,40,might-probably,0.606244092373,3
probably,40,might-probably,0.289995364066,3
other,40,might-probably,0.103760543562,3
might,45,might-probably,0.548255432146,3
probably,45,might-probably,0.35527983539,3
other,45,might-probably,0.0964647324638,3
might,50,might-probably,0.488556133134,3
probably,50,might-probably,0.422457867646,3
other,50,might-probably,0.0889859992191,3
might,55,might-probably,0.429544463856,3
probably,55,might-probably,0.488817050953,3
other,55,might-probably,0.0816384851914,3
might,60,might-probably,0.373290907672,3
probably,60,might-probably,0.551971265068,3
other,60,might-probably,0.0747378272604,3
might,65,might-probably,0.321326211805,3
probably,65,might-probably,0.610114114158,3
other,65,might-probably,0.0685596740369,3
might,70,might-probably,0.274556982068,3
probably,70,might-probably,0.662103121338,3
other,70,might-probably,0.0633398965937,3
might,75,might-probably,0.233310105769,3
probably,75,might-probably,0.707371414687,3
other,75,might-probably,0.0593184795439,3
might,80,might-probably,0.197460573005,3
probably,80,might-probably,0.745683392633,3
other,80,might-probably,0.0568560343622,3
might,85,might-probably,0.166599314106,3
probably,85,might-probably,0.776649971167,3
other,85,might-probably,0.0567507147266,3
might,90,might-probably,0.140266006342,3
probably,90,might-probably,0.798346601852,3
other,90,might-probably,0.0613873918056,3
might,95,might-probably,0.118665868703,3
probably,95,might-probably,0.799699112616,3
other,95,might-probably,0.0816350186817,3
might,100,might-probably,0.0634773780469,3
probably,100,might-probably,0.339174173248,3
other,100,might-probably,0.597348448705,3
might,0,might-probably,0.0932950884167,4
probably,0,might-probably,0.0169802731957,4
other,0,might-probably,0.889724638388,4
might,5,might-probably,0.552583718663,4
probably,5,might-probably,0.0233305907998,4
other,5,might-probably,0.424085690538,4
might,10,might-probably,0.737997100006,4
probably,10,might-probably,0.034011414261,4
other,10,might-probably,0.227991485733,4
might,15,might-probably,0.781787793051,4
probably,15,might-probably,0.049894705654,4
other,15,might-probably,0.168317501295,4
might,20,might-probably,0.780055923174,4
probably,20,might-probably,0.0740854728262,4
other,20,might-probably,0.145858604,4
might,25,might-probably,0.756349948399,4
probably,25,might-probably,0.108915361573,4
other,25,might-probably,0.134734690028,4
might,30,might-probably,0.717780981977,4
probably,30,might-probably,0.155620242921,4
other,30,might-probably,0.126598775102,4
might,35,might-probably,0.667500777131,4
probably,35,might-probably,0.214025123259,4
other,35,might-probably,0.118474099609,4
might,40,might-probably,0.608175444031,4
probably,40,might-probably,0.282314041301,4
other,40,might-probably,0.109510514668,4
might,45,might-probably,0.543093977684,4
probably,45,might-probably,0.357107716357,4
other,45,might-probably,0.0997983059596,4
might,50,might-probably,0.476144192393,4
probably,50,might-probably,0.434033944933,4
other,50,might-probably,0.0898218626736,4
might,55,might-probably,0.411172663769,4
probably,55,might-probably,0.50866878579,4
other,55,might-probably,0.0801585504411,4
might,60,might-probably,0.351259255627,4
probably,60,might-probably,0.577437938788,4
other,60,might-probably,0.0713028055852,4
might,65,might-probably,0.298307577798,4
probably,65,might-probably,0.638103148075,4
other,65,might-probably,0.0635892741268,4
might,70,might-probably,0.253051677232,4
probably,70,might-probably,0.689747966552,4
other,70,might-probably,0.0572003562153,4
might,75,might-probably,0.215339882793,4
probably,75,might-probably,0.73242412347,4
other,75,might-probably,0.0522359937368,4
might,80,might-probably,0.184502477279,4
probably,80,might-probably,0.766655378778,4
other,80,might-probably,0.0488421439435,4
