"workerid","rating2","pair","rating1","rating_other","modal2","modal1","percentage_blue","speaker","sentence1","sentence2","post_exposure","reverse_sent_order","speaker_type","color","condition"
2,1,"""might-probably""",0,0,"""probably""","""might""",40,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",25,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",50,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",25,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",75,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",0,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",90,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",40,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",50,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",100,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",90,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",50,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",100,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",25,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",0,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",90,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",100,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",0,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",60,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",75,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",75,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",40,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",25,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",60,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",10,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",50,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",10,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",60,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",100,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",0,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",75,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",10,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",25,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",0,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",60,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",0,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",100,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",50,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",40,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",50,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",10,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",10,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",40,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",75,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",10,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",75,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",90,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",100,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",100,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",60,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",25,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",100,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",0,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",25,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",60,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",75,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",40,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",50,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",10,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",0,1,"""probably""","""might""",0,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",90,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",50,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",60,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,0.49,"""might-probably""",0.51,0,"""probably""","""might""",40,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",25,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",75,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
2,0,"""might-probably""",1,0,"""probably""","""might""",90,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentm"
2,1,"""might-probably""",0,0,"""probably""","""might""",90,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentm"
3,0.16,"""might-probably""",0.84,0,"""probably""","""might""",40,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.15,"""might-probably""",0.85,0,"""probably""","""might""",50,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0.9,"""might-probably""",0.1,0,"""probably""","""might""",10,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0.36,"""might-probably""",0.64,0,"""probably""","""might""",40,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0,"""might-probably""",0,1,"""probably""","""might""",0,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0.51,"""might-probably""",0.49,0,"""probably""","""might""",50,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.11,"""might-probably""",0.89,0,"""probably""","""might""",10,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0,"""might-probably""",0,1,"""probably""","""might""",100,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.63,"""might-probably""",0.37,0,"""probably""","""might""",60,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.0499999999999999,"""might-probably""",0.95,0,"""probably""","""might""",90,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0.93,"""might-probably""",0.07,0,"""probably""","""might""",10,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0,"""might-probably""",0,1,"""probably""","""might""",100,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0.84,"""might-probably""",0.16,0,"""probably""","""might""",25,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0.18,"""might-probably""",0.82,0,"""probably""","""might""",60,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0.04,"""might-probably""",0,0.96,"""probably""","""might""",0,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0.36,"""might-probably""",0.64,0,"""probably""","""might""",50,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.11,"""might-probably""",0.89,0,"""probably""","""might""",10,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.1,"""might-probably""",0.9,0,"""probably""","""might""",25,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0,"""might-probably""",0,1,"""probably""","""might""",100,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.0600000000000001,"""might-probably""",0.94,0,"""probably""","""might""",90,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0,"""might-probably""",0,1,"""probably""","""might""",0,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.28,"""might-probably""",0.72,0,"""probably""","""might""",60,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0,"""might-probably""",0,1,"""probably""","""might""",100,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0.75,"""might-probably""",0.25,0,"""probably""","""might""",60,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.73,"""might-probably""",0.27,0,"""probably""","""might""",90,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.14,"""might-probably""",0.86,0,"""probably""","""might""",25,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.12,"""might-probably""",0.88,0,"""probably""","""might""",75,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0.11,"""might-probably""",0.89,0,"""probably""","""might""",25,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.88,"""might-probably""",0.12,0,"""probably""","""might""",75,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0,"""might-probably""",0,1,"""probably""","""might""",0,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.92,"""might-probably""",0.0799999999999998,0,"""probably""","""might""",75,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.56,"""might-probably""",0.44,0,"""probably""","""might""",40,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0.43,"""might-probably""",0.57,0,"""probably""","""might""",50,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0.22,"""might-probably""",0.78,0,"""probably""","""might""",40,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.89,"""might-probably""",0.11,0,"""probably""","""might""",90,"""f""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""confident""","""blue""","parallel_confidentfirst_confidentf"
3,0.1,"""might-probably""",0.9,0,"""probably""","""might""",75,"""f""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""confident""","""orange""","parallel_confidentfirst_confidentf"
3,0,"""might-probably""",0,1,"""probably""","""might""",100,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0,"""might-probably""",0,1,"""probably""","""might""",0,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.5,"""might-probably""",0.5,0,"""probably""","""might""",50,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.22,"""might-probably""",0.78,0,"""probably""","""might""",40,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.11,"""might-probably""",0.89,0,"""probably""","""might""",10,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.84,"""might-probably""",0.16,0,"""probably""","""might""",0,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.62,"""might-probably""",0.38,0,"""probably""","""might""",50,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.26,"""might-probably""",0.74,0,"""probably""","""might""",25,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.18,"""might-probably""",0.82,0,"""probably""","""might""",90,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.83,"""might-probably""",0.17,0,"""probably""","""might""",75,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.9,"""might-probably""",0.1,0,"""probably""","""might""",100,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.87,"""might-probably""",0.13,0,"""probably""","""might""",10,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.16,"""might-probably""",0.84,0,"""probably""","""might""",60,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.81,"""might-probably""",0.19,0,"""probably""","""might""",40,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.47,"""might-probably""",0.53,0,"""probably""","""might""",40,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.28,"""might-probably""",0.72,0,"""probably""","""might""",10,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.16,"""might-probably""",0.78,0.0599999999999999,"""probably""","""might""",90,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.86,"""might-probably""",0.14,0,"""probably""","""might""",60,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.36,"""might-probably""",0.64,0,"""probably""","""might""",50,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.29,"""might-probably""",0.71,0,"""probably""","""might""",75,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.81,"""might-probably""",0.19,0,"""probably""","""might""",25,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.75,"""might-probably""",0.25,0,"""probably""","""might""",10,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.84,"""might-probably""",0.16,0,"""probably""","""might""",90,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.03,"""might-probably""",0,0.97,"""probably""","""might""",100,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.18,"""might-probably""",0.82,0,"""probably""","""might""",40,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.9,"""might-probably""",0.0999999999999999,0,"""probably""","""might""",25,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.11,"""might-probably""",0.04,0.85,"""probably""","""might""",0,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.34,"""might-probably""",0.66,0,"""probably""","""might""",50,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.12,"""might-probably""",0.88,0,"""probably""","""might""",25,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.78,"""might-probably""",0.22,0,"""probably""","""might""",75,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.23,"""might-probably""",0.77,0,"""probably""","""might""",75,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0.05,"""might-probably""",0.02,0.93,"""probably""","""might""",100,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.92,"""might-probably""",0.0799999999999998,0,"""probably""","""might""",90,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.32,"""might-probably""",0.68,0,"""probably""","""might""",60,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,0,"""cautious""","""orange""","parallel_confidentfirst_confidentf"
3,0,"""might-probably""",0,1,"""probably""","""might""",0,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
3,0.82,"""might-probably""",0.18,0,"""probably""","""might""",60,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,0,"""cautious""","""blue""","parallel_confidentfirst_confidentf"
4,0,"""might-probably""",1,0,"""probably""","""might""",60,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,"""confident""","""orange""","reverse_cautiousfirst_confidentm"
4,0,"""might-probably""",0.45,0.55,"""probably""","""might""",25,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,1,"""confident""","""blue""","reverse_cautiousfirst_confidentm"
4,0,"""might-probably""",0.39,0.61,"""probably""","""might""",25,"""m""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,1,"""confident""","""blue""","reverse_cautiousfirst_confidentm"
4,0,"""might-probably""",1,0,"""probably""","""might""",50,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,"""confident""","""orange""","reverse_cautiousfirst_confidentm"
4,0,"""might-probably""",0,1,"""probably""","""might""",0,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,"""confident""","""orange""","reverse_cautiousfirst_confidentm"
4,0,"""might-probably""",0,1,"""probably""","""might""",100,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,"""confident""","""orange""","reverse_cautiousfirst_confidentm"
4,0,"""might-probably""",0,1,"""probably""","""might""",100,"""m""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,"""confident""","""orange""","reverse_cautiousfirst_confidentm"
