"","rat_alpha","utt_other_prob","noise_strength","alpha_bare","beta_bare","cost_bare","alpha_might","beta_might","cost_might","alpha_probably","beta_probably","cost_probably","alpha_think","beta_think","cost_think","alpha_could","beta_could","cost_could","alpha_looks_like","beta_looks_like","cost_looks_like","alpha_bare_not","beta_bare_not","cost_bare_not","mu_bare","var_bare","nu_bare","mu_could","var_could","nu_could","mu_looks_like","var_looks_like","nu_looks_like","mu_might","var_might","nu_might","mu_probably","var_probably","nu_probably","mu_think","var_think","nu_think","mu_bare_not","var_bare_not","nu_bare_not"
"1",2.211211,3.640688e-05,0.07433144,3.06087465183081,0.172196855207961,3.03251764,0.572380843894925,6.04305815452499,1,3.90208373288889,5.46200147640715,1,2.6230431472748,2.35973752902164,3.03251764,1.62201249207472,2.72098795513657,3.03251764,2.64284694411781,1.69897813620597,3.03251764,1.02213093256513,2.63508530930595,3.03251764,0.941258278679411,0.0149342418437775,3.23307150703877,0.369079829995161,0.0434089298926806,4.34300044721129,0.60302069089568,0.045996776975902,4.34182508032378,0.0861379132323343,0.0107197371912163,6.61543899841992,0.409576469402648,0.0256917880414092,9.36408520929604,0.523564618206332,0.0410605506043408,4.98278067629644,0.279612510311374,0.0437427932578385,3.65721624187108
