modal,percentage_blue,cond,rating_pred,run
other,45,might-probably,0.175854999892,4
might,50,might-probably,0.766909939349,4
probably,50,might-probably,0.0619309758253,4
other,50,might-probably,0.171159084826,4
might,55,might-probably,0.721157958884,4
probably,55,might-probably,0.116823418613,4
other,55,might-probably,0.162018622503,4
might,60,might-probably,0.636743859922,4
probably,60,might-probably,0.218317093494,4
other,60,might-probably,0.144939046583,4
might,65,might-probably,0.509057682046,4
probably,65,might-probably,0.372197194149,4
other,65,might-probably,0.118745123805,4
might,70,might-probably,0.365365870114,4
probably,70,might-probably,0.545526716541,4
other,70,might-probably,0.089107413344,4
might,75,might-probably,0.247424784542,4
probably,75,might-probably,0.687802080072,4
other,75,might-probably,0.0647731353866,4
might,80,might-probably,0.171427114103,4
probably,80,might-probably,0.779418086198,4
other,80,might-probably,0.0491547996992,4
might,85,might-probably,0.129545150466,4
probably,85,might-probably,0.829752108724,4
other,85,might-probably,0.0407027408098,4
might,90,might-probably,0.109932182458,4
probably,90,might-probably,0.852884045707,4
other,90,might-probably,0.0371837718351,4
might,95,might-probably,0.104194797901,4
probably,95,might-probably,0.85787291459,4
other,95,might-probably,0.0379322875092,4
might,100,might-probably,0.04771885554,4
probably,100,might-probably,0.293296777475,4
other,100,might-probably,0.658984366985,4
might,0,might-probably,0.0285977313197,5
probably,0,might-probably,0.0166666666667,5
other,0,might-probably,0.954735602014,5
might,5,might-probably,0.207830796173,5
probably,5,might-probably,0.0166666667511,5
other,5,might-probably,0.775502537076,5
might,10,might-probably,0.47805026043,5
probably,10,might-probably,0.0166667231985,5
other,10,might-probably,0.505283016372,5
might,15,might-probably,0.646632366872,5
probably,15,might-probably,0.0166685779506,5
other,15,might-probably,0.336699055178,5
might,20,might-probably,0.729164579586,5
probably,20,might-probably,0.0166885486804,5
other,20,might-probably,0.254146871734,5
might,25,might-probably,0.769202299803,5
probably,25,might-probably,0.0168117338452,5
other,25,might-probably,0.213985966352,5
might,30,might-probably,0.788652104574,5
probably,30,might-probably,0.0173502772184,5
other,30,might-probably,0.193997618208,5
might,35,might-probably,0.796920950555,5
probably,35,might-probably,0.0191917031753,5
other,35,might-probably,0.183887346269,5
might,40,might-probably,0.797206589762,5
probably,40,might-probably,0.0244067732114,5
other,40,might-probably,0.178386637027,5
might,45,might-probably,0.788542594613,5
probably,45,might-probably,0.0371866168187,5
other,45,might-probably,0.174270788569,5
might,50,might-probably,0.765746796451,5
