"","rat_alpha","utt_other_prob","noise_strength","alpha_bare","beta_bare","cost_bare","alpha_might","beta_might","cost_might","alpha_probably","beta_probably","cost_probably","alpha_think","beta_think","cost_think","alpha_could","beta_could","cost_could","alpha_looks_like","beta_looks_like","cost_looks_like","alpha_bare_not","beta_bare_not","cost_bare_not","mu_bare","var_bare","nu_bare","mu_could","var_could","nu_could","mu_looks_like","var_looks_like","nu_looks_like","mu_might","var_might","nu_might","mu_probably","var_probably","nu_probably","mu_think","var_think","nu_think","mu_bare_not","var_bare_not","nu_bare_not"
"1",2.211211,3.640688e-05,0.07433144,2.78474346688227,0.322918507305078,0.800388222762138,0.682525522520965,5.17419511492542,0.904887789317912,3.70858435619102,3.81707490846892,0.270464193685187,2.64310697244855,1.69984462332507,10.2459542727217,1.33921332739853,2.38971757414365,10.2459542727217,2.62037380896446,1.09526668926451,10.2459542727217,0.982511574326532,2.2670342202791,10.2459542727217,0.892765015441918,0.0246505597440793,3.10766197418735,0.360699744018109,0.0476816125141554,3.72893090154218,0.707005894427614,0.0425947399860853,3.71564049822897,0.117247962108445,0.0150686031429978,5.85672063744638,0.49446497210695,0.0312640875340141,7.52565926465994,0.608014347177122,0.04161907218343,4.34295159577362,0.299942909195924,0.0485255894579244,3.24954579460564
