"","rat_alpha","utt_other_prob","noise_strength","alpha_bare","beta_bare","cost_bare","alpha_might","beta_might","cost_might","alpha_probably","beta_probably","cost_probably","alpha_think","beta_think","cost_think","alpha_could","beta_could","cost_could","alpha_looks_like","beta_looks_like","cost_looks_like","alpha_bare_not","beta_bare_not","cost_bare_not","mu_bare","var_bare","nu_bare","mu_could","var_could","nu_could","mu_looks_like","var_looks_like","nu_looks_like","mu_might","var_might","nu_might","mu_probably","var_probably","nu_probably","mu_think","var_think","nu_think","mu_bare_not","var_bare_not","nu_bare_not"
"1",2.211211,3.640688e-05,0.07433144,2.80569040200272,0.321333681592257,0.805035812966196,0.574843654084449,5.45309058557238,0.674728675336617,4.01615144225219,3.97036440518137,0.231413673212252,2.72814221106946,1.69555911235286,8.9124282511029,1.49184083870072,2.30737554299632,8.9124282511029,2.45080605744352,1.19534574006458,8.9124282511029,0.872119194700148,2.30455396561008,8.9124282511029,0.895736753500073,0.0240472407094434,3.12702408359497,0.392307385101817,0.0480711599250082,3.79921638169704,0.670521752049211,0.0464447996296206,3.6461517975081,0.0954284696823741,0.012438885063573,6.02793423965683,0.505647311228942,0.0299497832208096,7.98651584743355,0.616689777844519,0.0415001840747153,4.42370132342232,0.273042782724023,0.0470710358949143,3.17667316031023
