"workerid","color","percentage_blue","modal","rating","speaker_cond"
22,"""orange""",25,"""probably""",0.86,"m"
22,"""orange""",40,"""probably""",0.79,"m"
22,"""orange""",50,"""probably""",0.72,"m"
22,"""orange""",60,"""probably""",0.6,"m"
22,"""orange""",75,"""probably""",0.41,"m"
22,"""orange""",90,"""probably""",0.25,"m"
22,"""orange""",100,"""probably""",0.05,"m"
22,"""orange""",0,"""bare""",0.99,"m"
22,"""orange""",10,"""bare""",0.95,"m"
22,"""orange""",25,"""bare""",0.94,"m"
22,"""orange""",40,"""bare""",0.76,"m"
22,"""orange""",50,"""bare""",0.65,"m"
22,"""orange""",60,"""bare""",0.55,"m"
22,"""orange""",75,"""bare""",0.48,"m"
22,"""orange""",90,"""bare""",0.32,"m"
22,"""orange""",100,"""bare""",0.07,"m"
22,"""blue""",0,"""might""",0.01,"m"
22,"""blue""",10,"""might""",0.18,"m"
22,"""blue""",25,"""might""",0.33,"m"
22,"""blue""",40,"""might""",0.51,"m"
22,"""blue""",50,"""might""",0.57,"m"
22,"""blue""",60,"""might""",0.62,"m"
22,"""blue""",75,"""might""",0.75,"m"
22,"""blue""",90,"""might""",0.94,"m"
22,"""blue""",100,"""might""",0.94,"m"
23,"""blue""",0,"""probably""",0.01,"m"
23,"""blue""",10,"""probably""",0,"m"
23,"""blue""",25,"""probably""",0.01,"m"
23,"""blue""",40,"""probably""",0.37,"m"
23,"""blue""",50,"""probably""",0.73,"m"
23,"""blue""",60,"""probably""",0.71,"m"
23,"""blue""",75,"""probably""",1,"m"
23,"""blue""",90,"""probably""",1,"m"
23,"""blue""",100,"""probably""",0,"m"
23,"""blue""",0,"""might""",0,"m"
23,"""blue""",10,"""might""",0.28,"m"
23,"""blue""",25,"""might""",0.57,"m"
23,"""blue""",40,"""might""",0.65,"m"
23,"""blue""",50,"""might""",0.75,"m"
23,"""blue""",60,"""might""",0.89,"m"
23,"""blue""",75,"""might""",0.8,"m"
23,"""blue""",90,"""might""",0.5,"m"
23,"""blue""",100,"""might""",0,"m"
23,"""orange""",0,"""might""",0,"m"
23,"""orange""",10,"""might""",0.47,"m"
23,"""orange""",25,"""might""",0.61,"m"
23,"""orange""",40,"""might""",0.79,"m"
23,"""orange""",50,"""might""",0.96,"m"
23,"""orange""",60,"""might""",0.78,"m"
23,"""orange""",75,"""might""",0.6,"m"
23,"""orange""",90,"""might""",0.32,"m"
23,"""orange""",100,"""might""",0,"m"
23,"""blue""",0,"""bare""",0.06,"m"
23,"""blue""",10,"""bare""",0.04,"m"
23,"""blue""",25,"""bare""",0.03,"m"
23,"""blue""",40,"""bare""",0,"m"
23,"""blue""",50,"""bare""",0,"m"
23,"""blue""",60,"""bare""",0,"m"
23,"""blue""",75,"""bare""",0,"m"
23,"""blue""",90,"""bare""",0,"m"
23,"""blue""",100,"""bare""",1,"m"
23,"""orange""",0,"""probably""",0.07,"m"
23,"""orange""",10,"""probably""",0.94,"m"
23,"""orange""",25,"""probably""",0.62,"m"
23,"""orange""",40,"""probably""",0.49,"m"
23,"""orange""",50,"""probably""",0.5,"m"
23,"""orange""",60,"""probably""",0,"m"
23,"""orange""",75,"""probably""",0.1,"m"
23,"""orange""",90,"""probably""",0,"m"
23,"""orange""",100,"""probably""",0,"m"
23,"""orange""",0,"""bare""",1,"m"
23,"""orange""",10,"""bare""",0.81,"m"
23,"""orange""",25,"""bare""",0.57,"m"
23,"""orange""",40,"""bare""",0.3,"m"
23,"""orange""",50,"""bare""",0.26,"m"
23,"""orange""",60,"""bare""",0,"m"
23,"""orange""",75,"""bare""",0,"m"
23,"""orange""",90,"""bare""",0,"m"
23,"""orange""",100,"""bare""",0,"m"
24,"""orange""",0,"""bare""",1,"m"
24,"""orange""",10,"""bare""",0.8,"m"
24,"""orange""",25,"""bare""",0.65,"m"
24,"""orange""",40,"""bare""",0.31,"m"
24,"""orange""",50,"""bare""",0.31,"m"
24,"""orange""",60,"""bare""",0.12,"m"
24,"""orange""",75,"""bare""",0,"m"
24,"""orange""",90,"""bare""",0.02,"m"
24,"""orange""",100,"""bare""",0,"m"
24,"""blue""",0,"""might""",0,"m"
24,"""blue""",10,"""might""",0.28,"m"
24,"""blue""",25,"""might""",0.41,"m"
24,"""blue""",40,"""might""",0.53,"m"
24,"""blue""",50,"""might""",0.59,"m"
24,"""blue""",60,"""might""",0.33,"m"
24,"""blue""",75,"""might""",0.43,"m"
24,"""blue""",90,"""might""",0.32,"m"
24,"""blue""",100,"""might""",0.17,"m"
24,"""orange""",0,"""probably""",0.7,"m"
24,"""orange""",10,"""probably""",0.97,"m"
24,"""orange""",25,"""probably""",1,"m"
24,"""orange""",40,"""probably""",1,"m"
24,"""orange""",50,"""probably""",0.68,"m"
24,"""orange""",60,"""probably""",0.37,"m"
24,"""orange""",75,"""probably""",0.17,"m"
24,"""orange""",90,"""probably""",0,"m"
24,"""orange""",100,"""probably""",0.03,"m"
24,"""blue""",0,"""probably""",0,"m"
24,"""blue""",10,"""probably""",0,"m"
24,"""blue""",25,"""probably""",0.01,"m"
24,"""blue""",40,"""probably""",0.24,"m"
24,"""blue""",50,"""probably""",0.32,"m"
24,"""blue""",60,"""probably""",0.62,"m"
24,"""blue""",75,"""probably""",0.96,"m"
24,"""blue""",90,"""probably""",0.93,"m"
24,"""blue""",100,"""probably""",0,"m"
24,"""orange""",0,"""might""",0.39,"m"
24,"""orange""",10,"""might""",0.47,"m"
24,"""orange""",25,"""might""",0.61,"m"
24,"""orange""",40,"""might""",0.94,"m"
24,"""orange""",50,"""might""",1,"m"
24,"""orange""",60,"""might""",1,"m"
24,"""orange""",75,"""might""",0.97,"m"
24,"""orange""",90,"""might""",0.78,"m"
24,"""orange""",100,"""might""",0,"m"
24,"""blue""",0,"""bare""",0,"m"
24,"""blue""",10,"""bare""",0.05,"m"
24,"""blue""",25,"""bare""",0,"m"
24,"""blue""",40,"""bare""",0,"m"
24,"""blue""",50,"""bare""",0,"m"
24,"""blue""",60,"""bare""",0,"m"
24,"""blue""",75,"""bare""",0,"m"
24,"""blue""",90,"""bare""",0.56,"m"
24,"""blue""",100,"""bare""",0.94,"m"
25,"""blue""",0,"""might""",0.03,"m"
25,"""blue""",10,"""might""",0.11,"m"
25,"""blue""",25,"""might""",0.24,"m"
25,"""blue""",40,"""might""",0.03,"m"
25,"""blue""",50,"""might""",0.15,"m"
25,"""blue""",60,"""might""",0.44,"m"
25,"""blue""",75,"""might""",0.03,"m"
25,"""blue""",90,"""might""",0.06,"m"
25,"""blue""",100,"""might""",0.05,"m"
25,"""orange""",0,"""might""",0.02,"m"
25,"""orange""",10,"""might""",0.19,"m"
25,"""orange""",25,"""might""",0.31,"m"
25,"""orange""",40,"""might""",0.45,"m"
25,"""orange""",50,"""might""",0.77,"m"
25,"""orange""",60,"""might""",0.85,"m"
25,"""orange""",75,"""might""",0.88,"m"
25,"""orange""",90,"""might""",0.44,"m"
25,"""orange""",100,"""might""",0.03,"m"
25,"""blue""",0,"""bare""",0.02,"m"
25,"""blue""",10,"""bare""",0,"m"
25,"""blue""",25,"""bare""",0.06,"m"
25,"""blue""",40,"""bare""",0.03,"m"
25,"""blue""",50,"""bare""",0.05,"m"
25,"""blue""",60,"""bare""",0.05,"m"
25,"""blue""",75,"""bare""",0.59,"m"
25,"""blue""",90,"""bare""",0.83,"m"
25,"""blue""",100,"""bare""",0.96,"m"
25,"""orange""",0,"""bare""",1,"m"
25,"""orange""",10,"""bare""",0.88,"m"
25,"""orange""",25,"""bare""",0.8,"m"
25,"""orange""",40,"""bare""",0.64,"m"
25,"""orange""",50,"""bare""",0.39,"m"
25,"""orange""",60,"""bare""",0.15,"m"
25,"""orange""",75,"""bare""",0.05,"m"
25,"""orange""",90,"""bare""",0.03,"m"
25,"""orange""",100,"""bare""",0.03,"m"
25,"""blue""",0,"""probably""",0.01,"m"
25,"""blue""",10,"""probably""",0.01,"m"
25,"""blue""",25,"""probably""",0.03,"m"
25,"""blue""",40,"""probably""",0.09,"m"
25,"""blue""",50,"""probably""",0.09,"m"
25,"""blue""",60,"""probably""",0.5,"m"
25,"""blue""",75,"""probably""",0.75,"m"
25,"""blue""",90,"""probably""",0.91,"m"
25,"""blue""",100,"""probably""",0.94,"m"
25,"""orange""",0,"""probably""",0.02,"m"
25,"""orange""",10,"""probably""",0.6,"m"
25,"""orange""",25,"""probably""",0.86,"m"
25,"""orange""",40,"""probably""",0.51,"m"
25,"""orange""",50,"""probably""",0.58,"m"
25,"""orange""",60,"""probably""",0.33,"m"
25,"""orange""",75,"""probably""",0.09,"m"
25,"""orange""",90,"""probably""",0.09,"m"
25,"""orange""",100,"""probably""",0.01,"m"
26,"""orange""",0,"""probably""",0,"m"
26,"""orange""",10,"""probably""",0.4,"m"
26,"""orange""",25,"""probably""",0.71,"m"
26,"""orange""",40,"""probably""",0.83,"m"
26,"""orange""",50,"""probably""",0.81,"m"
26,"""orange""",60,"""probably""",0.41,"m"
26,"""orange""",75,"""probably""",0.17,"m"
26,"""orange""",90,"""probably""",0.12,"m"
26,"""orange""",100,"""probably""",0.02,"m"
26,"""blue""",0,"""might""",0,"m"
26,"""blue""",10,"""might""",0.21,"m"
26,"""blue""",25,"""might""",0.32,"m"
26,"""blue""",40,"""might""",0.4,"m"
26,"""blue""",50,"""might""",0.41,"m"
26,"""blue""",60,"""might""",0.43,"m"
26,"""blue""",75,"""might""",0.65,"m"
26,"""blue""",90,"""might""",0.79,"m"
26,"""blue""",100,"""might""",0,"m"
26,"""orange""",0,"""might""",0.03,"m"
26,"""orange""",10,"""might""",0.28,"m"
26,"""orange""",25,"""might""",0.36,"m"
26,"""orange""",40,"""might""",0.55,"m"
26,"""orange""",50,"""might""",0.4,"m"
26,"""orange""",60,"""might""",0.17,"m"
26,"""orange""",75,"""might""",0.06,"m"
26,"""orange""",90,"""might""",0.04,"m"
26,"""orange""",100,"""might""",0.04,"m"
26,"""blue""",0,"""probably""",0,"m"
26,"""blue""",10,"""probably""",0,"m"
26,"""blue""",25,"""probably""",0,"m"
26,"""blue""",40,"""probably""",0.01,"m"
26,"""blue""",50,"""probably""",0.32,"m"
26,"""blue""",60,"""probably""",0.45,"m"
26,"""blue""",75,"""probably""",0.6,"m"
26,"""blue""",90,"""probably""",0.55,"m"
26,"""blue""",100,"""probably""",0,"m"
26,"""blue""",0,"""bare""",0,"m"
26,"""blue""",10,"""bare""",0.02,"m"
26,"""blue""",25,"""bare""",0.08,"m"
26,"""blue""",40,"""bare""",0.07,"m"
26,"""blue""",50,"""bare""",0.05,"m"
26,"""blue""",60,"""bare""",0,"m"
26,"""blue""",75,"""bare""",0,"m"
26,"""blue""",90,"""bare""",0,"m"
26,"""blue""",100,"""bare""",1,"m"
26,"""orange""",0,"""bare""",0.99,"m"
26,"""orange""",10,"""bare""",0,"m"
26,"""orange""",25,"""bare""",0.06,"m"
26,"""orange""",40,"""bare""",0.05,"m"
26,"""orange""",50,"""bare""",0.04,"m"
26,"""orange""",60,"""bare""",0.04,"m"
26,"""orange""",75,"""bare""",0.09,"m"
26,"""orange""",90,"""bare""",0.02,"m"
26,"""orange""",100,"""bare""",0.04,"m"
27,"""blue""",0,"""bare""",0.02,"m"
27,"""blue""",10,"""bare""",0.11,"m"
27,"""blue""",25,"""bare""",0.17,"m"
27,"""blue""",40,"""bare""",0.37,"m"
27,"""blue""",50,"""bare""",0.44,"m"
27,"""blue""",60,"""bare""",0.54,"m"
27,"""blue""",75,"""bare""",0.69,"m"
27,"""blue""",90,"""bare""",0.76,"m"
27,"""blue""",100,"""bare""",1,"m"
27,"""orange""",0,"""bare""",0.99,"m"
27,"""orange""",10,"""bare""",0.81,"m"
27,"""orange""",25,"""bare""",0.71,"m"
27,"""orange""",40,"""bare""",0.61,"m"
27,"""orange""",50,"""bare""",0.49,"m"
27,"""orange""",60,"""bare""",0.4,"m"
27,"""orange""",75,"""bare""",0.21,"m"
27,"""orange""",90,"""bare""",0.13,"m"
27,"""orange""",100,"""bare""",0.06,"m"
27,"""blue""",0,"""probably""",0.05,"m"
27,"""blue""",10,"""probably""",0.13,"m"
27,"""blue""",25,"""probably""",0.22,"m"
27,"""blue""",40,"""probably""",0.31,"m"
27,"""blue""",50,"""probably""",0.48,"m"
27,"""blue""",60,"""probably""",0.61,"m"
27,"""blue""",75,"""probably""",0.79,"m"
27,"""blue""",90,"""probably""",0.96,"m"
27,"""blue""",100,"""probably""",0.93,"m"
27,"""blue""",0,"""might""",0.05,"m"
27,"""blue""",10,"""might""",0.23,"m"
27,"""blue""",25,"""might""",0.26,"m"
27,"""blue""",40,"""might""",0.39,"m"
27,"""blue""",50,"""might""",0.53,"m"
27,"""blue""",60,"""might""",0.8,"m"
27,"""blue""",75,"""might""",0.99,"m"
27,"""blue""",90,"""might""",0.98,"m"
27,"""blue""",100,"""might""",0.99,"m"
27,"""orange""",0,"""might""",0.92,"m"
27,"""orange""",10,"""might""",0.93,"m"
27,"""orange""",25,"""might""",0.92,"m"
27,"""orange""",40,"""might""",0.79,"m"
27,"""orange""",50,"""might""",0.6,"m"
27,"""orange""",60,"""might""",0.36,"m"
27,"""orange""",75,"""might""",0.25,"m"
27,"""orange""",90,"""might""",0.21,"m"
27,"""orange""",100,"""might""",0.07,"m"
27,"""orange""",0,"""probably""",0.95,"m"
27,"""orange""",10,"""probably""",0.95,"m"
27,"""orange""",25,"""probably""",0.72,"m"
27,"""orange""",40,"""probably""",0.57,"m"
27,"""orange""",50,"""probably""",0.42,"m"
27,"""orange""",60,"""probably""",0.33,"m"
27,"""orange""",75,"""probably""",0.24,"m"
27,"""orange""",90,"""probably""",0.14,"m"
27,"""orange""",100,"""probably""",0,"m"
28,"""blue""",0,"""probably""",0,"m"
28,"""blue""",10,"""probably""",0.04,"m"
28,"""blue""",25,"""probably""",0.02,"m"
28,"""blue""",40,"""probably""",0.03,"m"
28,"""blue""",50,"""probably""",0.23,"m"
28,"""blue""",60,"""probably""",0.35,"m"
28,"""blue""",75,"""probably""",0.5,"m"
28,"""blue""",90,"""probably""",1,"m"
28,"""blue""",100,"""probably""",0.05,"m"
28,"""blue""",0,"""bare""",0.05,"m"
28,"""blue""",10,"""bare""",0.03,"m"
28,"""blue""",25,"""bare""",0.03,"m"
28,"""blue""",40,"""bare""",0.06,"m"
28,"""blue""",50,"""bare""",0.08,"m"
28,"""blue""",60,"""bare""",0.06,"m"
28,"""blue""",75,"""bare""",0.05,"m"
28,"""blue""",90,"""bare""",0.03,"m"
28,"""blue""",100,"""bare""",0.97,"m"
28,"""orange""",0,"""bare""",1,"m"
28,"""orange""",10,"""bare""",0.05,"m"
28,"""orange""",25,"""bare""",0.04,"m"
28,"""orange""",40,"""bare""",0.03,"m"
28,"""orange""",50,"""bare""",0.03,"m"
28,"""orange""",60,"""bare""",0,"m"
28,"""orange""",75,"""bare""",0.06,"m"
28,"""orange""",90,"""bare""",0.05,"m"
28,"""orange""",100,"""bare""",0.05,"m"
28,"""blue""",0,"""might""",0.05,"m"
28,"""blue""",10,"""might""",0.16,"m"
28,"""blue""",25,"""might""",0.25,"m"
28,"""blue""",40,"""might""",0.59,"m"
28,"""blue""",50,"""might""",0.97,"m"
28,"""blue""",60,"""might""",0.83,"m"
28,"""blue""",75,"""might""",0.69,"m"
28,"""blue""",90,"""might""",0.06,"m"
28,"""blue""",100,"""might""",0.05,"m"
28,"""orange""",0,"""might""",0.05,"m"
28,"""orange""",10,"""might""",0.06,"m"
28,"""orange""",25,"""might""",0.01,"m"
28,"""orange""",40,"""might""",0.05,"m"
28,"""orange""",50,"""might""",0.2,"m"
28,"""orange""",60,"""might""",0.5,"m"
28,"""orange""",75,"""might""",0.98,"m"
28,"""orange""",90,"""might""",1,"m"
28,"""orange""",100,"""might""",0.04,"m"
28,"""orange""",0,"""probably""",0.02,"m"
28,"""orange""",10,"""probably""",0.96,"m"
28,"""orange""",25,"""probably""",0.69,"m"
28,"""orange""",40,"""probably""",0.27,"m"
28,"""orange""",50,"""probably""",0.05,"m"
28,"""orange""",60,"""probably""",0.04,"m"
28,"""orange""",75,"""probably""",0.05,"m"
28,"""orange""",90,"""probably""",0.03,"m"
28,"""orange""",100,"""probably""",0.03,"m"
29,"""orange""",0,"""might""",0.02,"m"
29,"""orange""",10,"""might""",0.03,"m"
29,"""orange""",25,"""might""",0,"m"
29,"""orange""",40,"""might""",0.28,"m"
29,"""orange""",50,"""might""",0.45,"m"
29,"""orange""",60,"""might""",0.66,"m"
29,"""orange""",75,"""might""",0.84,"m"
29,"""orange""",90,"""might""",0.86,"m"
29,"""orange""",100,"""might""",0,"m"
29,"""blue""",0,"""might""",0,"m"
29,"""blue""",10,"""might""",0.67,"m"
29,"""blue""",25,"""might""",1,"m"
29,"""blue""",40,"""might""",0.95,"m"
29,"""blue""",50,"""might""",0.92,"m"
29,"""blue""",60,"""might""",0.46,"m"
29,"""blue""",75,"""might""",0.28,"m"
29,"""blue""",90,"""might""",0.2,"m"
29,"""blue""",100,"""might""",0,"m"
29,"""orange""",0,"""probably""",1,"m"
29,"""orange""",10,"""probably""",0.91,"m"
29,"""orange""",25,"""probably""",0.7,"m"
29,"""orange""",40,"""probably""",0.68,"m"
29,"""orange""",50,"""probably""",0.57,"m"
29,"""orange""",60,"""probably""",0.37,"m"
29,"""orange""",75,"""probably""",0.26,"m"
29,"""orange""",90,"""probably""",0.15,"m"
29,"""orange""",100,"""probably""",0,"m"
29,"""blue""",0,"""bare""",0,"m"
29,"""blue""",10,"""bare""",0.11,"m"
29,"""blue""",25,"""bare""",0.29,"m"
29,"""blue""",40,"""bare""",0.45,"m"
29,"""blue""",50,"""bare""",0.53,"m"
29,"""blue""",60,"""bare""",0.58,"m"
29,"""blue""",75,"""bare""",0.68,"m"
29,"""blue""",90,"""bare""",0.74,"m"
29,"""blue""",100,"""bare""",1,"m"
29,"""orange""",0,"""bare""",1,"m"
29,"""orange""",10,"""bare""",0.86,"m"
29,"""orange""",25,"""bare""",0.68,"m"
29,"""orange""",40,"""bare""",0.61,"m"
29,"""orange""",50,"""bare""",0.46,"m"
29,"""orange""",60,"""bare""",0.36,"m"
29,"""orange""",75,"""bare""",0.24,"m"
29,"""orange""",90,"""bare""",0.16,"m"
29,"""orange""",100,"""bare""",0,"m"
29,"""blue""",0,"""probably""",0,"m"
29,"""blue""",10,"""probably""",0.2,"m"
29,"""blue""",25,"""probably""",0.35,"m"
29,"""blue""",40,"""probably""",0.44,"m"
29,"""blue""",50,"""probably""",0.56,"m"
29,"""blue""",60,"""probably""",0.67,"m"
29,"""blue""",75,"""probably""",0.74,"m"
29,"""blue""",90,"""probably""",0.84,"m"
29,"""blue""",100,"""probably""",1,"m"
30,"""blue""",0,"""might""",0,"m"
30,"""blue""",10,"""might""",1,"m"
30,"""blue""",25,"""might""",1,"m"
30,"""blue""",40,"""might""",1,"m"
30,"""blue""",50,"""might""",0.56,"m"
30,"""blue""",60,"""might""",0.48,"m"
30,"""blue""",75,"""might""",0.27,"m"
30,"""blue""",90,"""might""",0.14,"m"
30,"""blue""",100,"""might""",0,"m"
30,"""orange""",0,"""might""",0,"m"
30,"""orange""",10,"""might""",0,"m"
30,"""orange""",25,"""might""",0,"m"
30,"""orange""",40,"""might""",0.16,"m"
30,"""orange""",50,"""might""",0.35,"m"
30,"""orange""",60,"""might""",1,"m"
30,"""orange""",75,"""might""",1,"m"
30,"""orange""",90,"""might""",1,"m"
30,"""orange""",100,"""might""",0,"m"
30,"""orange""",0,"""probably""",0.84,"m"
30,"""orange""",10,"""probably""",1,"m"
30,"""orange""",25,"""probably""",0.88,"m"
30,"""orange""",40,"""probably""",0.74,"m"
30,"""orange""",50,"""probably""",0.45,"m"
30,"""orange""",60,"""probably""",0.17,"m"
30,"""orange""",75,"""probably""",0,"m"
30,"""orange""",90,"""probably""",0,"m"
30,"""orange""",100,"""probably""",0,"m"
30,"""blue""",0,"""probably""",0,"m"
30,"""blue""",10,"""probably""",0,"m"
30,"""blue""",25,"""probably""",0,"m"
30,"""blue""",40,"""probably""",0.2,"m"
30,"""blue""",50,"""probably""",0.32,"m"
30,"""blue""",60,"""probably""",0.47,"m"
30,"""blue""",75,"""probably""",0.73,"m"
30,"""blue""",90,"""probably""",1,"m"
30,"""blue""",100,"""probably""",0.72,"m"
30,"""blue""",0,"""bare""",0,"m"
30,"""blue""",10,"""bare""",0,"m"
30,"""blue""",25,"""bare""",0,"m"
30,"""blue""",40,"""bare""",0,"m"
30,"""blue""",50,"""bare""",0,"m"
30,"""blue""",60,"""bare""",0.12,"m"
30,"""blue""",75,"""bare""",0.18,"m"
30,"""blue""",90,"""bare""",0.33,"m"
30,"""blue""",100,"""bare""",1,"m"
30,"""orange""",0,"""bare""",1,"m"
30,"""orange""",10,"""bare""",0.72,"m"
30,"""orange""",25,"""bare""",0.51,"m"
30,"""orange""",40,"""bare""",0.32,"m"
30,"""orange""",50,"""bare""",0.17,"m"
30,"""orange""",60,"""bare""",0,"m"
30,"""orange""",75,"""bare""",0,"m"
30,"""orange""",90,"""bare""",0,"m"
30,"""orange""",100,"""bare""",0,"m"
31,"""orange""",0,"""probably""",0.91,"m"
31,"""orange""",10,"""probably""",0.7,"m"
31,"""orange""",25,"""probably""",0.86,"m"
31,"""orange""",40,"""probably""",0.54,"m"
31,"""orange""",50,"""probably""",0.68,"m"
31,"""orange""",60,"""probably""",0.35,"m"
31,"""orange""",75,"""probably""",0.38,"m"
31,"""orange""",90,"""probably""",0.19,"m"
31,"""orange""",100,"""probably""",0,"m"
31,"""blue""",0,"""bare""",0,"m"
31,"""blue""",10,"""bare""",0,"m"
31,"""blue""",25,"""bare""",0,"m"
31,"""blue""",40,"""bare""",0,"m"
31,"""blue""",50,"""bare""",0.08,"m"
31,"""blue""",60,"""bare""",0.21,"m"
31,"""blue""",75,"""bare""",0.47,"m"
31,"""blue""",90,"""bare""",0.57,"m"
31,"""blue""",100,"""bare""",1,"m"
31,"""blue""",0,"""might""",0,"m"
31,"""blue""",10,"""might""",0.15,"m"
31,"""blue""",25,"""might""",0.23,"m"
31,"""blue""",40,"""might""",0.33,"m"
31,"""blue""",50,"""might""",0.64,"m"
31,"""blue""",60,"""might""",0.85,"m"
31,"""blue""",75,"""might""",0.64,"m"
31,"""blue""",90,"""might""",0.36,"m"
31,"""blue""",100,"""might""",0.31,"m"
31,"""orange""",0,"""bare""",1,"m"
31,"""orange""",10,"""bare""",0.85,"m"
31,"""orange""",25,"""bare""",0.58,"m"
31,"""orange""",40,"""bare""",0.37,"m"
31,"""orange""",50,"""bare""",0.26,"m"
31,"""orange""",60,"""bare""",0,"m"
31,"""orange""",75,"""bare""",0.06,"m"
31,"""orange""",90,"""bare""",0.08,"m"
31,"""orange""",100,"""bare""",0,"m"
31,"""blue""",0,"""probably""",0.04,"m"
31,"""blue""",10,"""probably""",0.06,"m"
31,"""blue""",25,"""probably""",0.19,"m"
31,"""blue""",40,"""probably""",0.28,"m"
31,"""blue""",50,"""probably""",0.42,"m"
31,"""blue""",60,"""probably""",0.7,"m"
31,"""blue""",75,"""probably""",0.82,"m"
31,"""blue""",90,"""probably""",0.89,"m"
31,"""blue""",100,"""probably""",0.6,"m"
31,"""orange""",0,"""might""",0.08,"m"
31,"""orange""",10,"""might""",0.09,"m"
31,"""orange""",25,"""might""",0.2,"m"
31,"""orange""",40,"""might""",0.36,"m"
31,"""orange""",50,"""might""",0.56,"m"
31,"""orange""",60,"""might""",0.6,"m"
31,"""orange""",75,"""might""",0.45,"m"
31,"""orange""",90,"""might""",0.17,"m"
31,"""orange""",100,"""might""",0.03,"m"
32,"""blue""",0,"""bare""",0,"m"
32,"""blue""",10,"""bare""",0,"m"
32,"""blue""",25,"""bare""",0,"m"
32,"""blue""",40,"""bare""",0,"m"
32,"""blue""",50,"""bare""",0,"m"
32,"""blue""",60,"""bare""",0,"m"
32,"""blue""",75,"""bare""",0,"m"
32,"""blue""",90,"""bare""",0.09,"m"
32,"""blue""",100,"""bare""",1,"m"
32,"""orange""",0,"""probably""",0,"m"
32,"""orange""",10,"""probably""",1,"m"
32,"""orange""",25,"""probably""",1,"m"
32,"""orange""",40,"""probably""",1,"m"
32,"""orange""",50,"""probably""",0.23,"m"
32,"""orange""",60,"""probably""",0,"m"
32,"""orange""",75,"""probably""",0,"m"
32,"""orange""",90,"""probably""",0,"m"
32,"""orange""",100,"""probably""",0,"m"
32,"""orange""",0,"""might""",0,"m"
32,"""orange""",10,"""might""",0,"m"
32,"""orange""",25,"""might""",0,"m"
32,"""orange""",40,"""might""",0.64,"m"
32,"""orange""",50,"""might""",1,"m"
32,"""orange""",60,"""might""",1,"m"
32,"""orange""",75,"""might""",1,"m"
32,"""orange""",90,"""might""",1,"m"
32,"""orange""",100,"""might""",0,"m"
32,"""orange""",0,"""bare""",1,"m"
32,"""orange""",10,"""bare""",0,"m"
32,"""orange""",25,"""bare""",0,"m"
32,"""orange""",40,"""bare""",0,"m"
32,"""orange""",50,"""bare""",0,"m"
32,"""orange""",60,"""bare""",0,"m"
32,"""orange""",75,"""bare""",0,"m"
32,"""orange""",90,"""bare""",0,"m"
32,"""orange""",100,"""bare""",0,"m"
32,"""blue""",0,"""might""",0,"m"
32,"""blue""",10,"""might""",1,"m"
32,"""blue""",25,"""might""",1,"m"
32,"""blue""",40,"""might""",1,"m"
32,"""blue""",50,"""might""",1,"m"
32,"""blue""",60,"""might""",0.17,"m"
32,"""blue""",75,"""might""",0,"m"
32,"""blue""",90,"""might""",0,"m"
32,"""blue""",100,"""might""",0,"m"
32,"""blue""",0,"""probably""",0,"m"
32,"""blue""",10,"""probably""",0,"m"
32,"""blue""",25,"""probably""",0,"m"
32,"""blue""",40,"""probably""",0,"m"
32,"""blue""",50,"""probably""",0.15,"m"
32,"""blue""",60,"""probably""",1,"m"
32,"""blue""",75,"""probably""",1,"m"
32,"""blue""",90,"""probably""",1,"m"
32,"""blue""",100,"""probably""",0,"m"
33,"""orange""",0,"""might""",0,"m"
33,"""orange""",10,"""might""",0,"m"
33,"""orange""",25,"""might""",0,"m"
33,"""orange""",40,"""might""",0,"m"
33,"""orange""",50,"""might""",0,"m"
33,"""orange""",60,"""might""",1,"m"
33,"""orange""",75,"""might""",1,"m"
33,"""orange""",90,"""might""",0,"m"
33,"""orange""",100,"""might""",0,"m"
33,"""orange""",0,"""probably""",0,"m"
33,"""orange""",10,"""probably""",0,"m"
33,"""orange""",25,"""probably""",1,"m"
33,"""orange""",40,"""probably""",1,"m"
33,"""orange""",50,"""probably""",1,"m"
33,"""orange""",60,"""probably""",0,"m"
33,"""orange""",75,"""probably""",0,"m"
33,"""orange""",90,"""probably""",0,"m"
33,"""orange""",100,"""probably""",0,"m"
33,"""orange""",0,"""bare""",1,"m"
33,"""orange""",10,"""bare""",1,"m"
33,"""orange""",25,"""bare""",0,"m"
33,"""orange""",40,"""bare""",0,"m"
33,"""orange""",50,"""bare""",0,"m"
33,"""orange""",60,"""bare""",0,"m"
33,"""orange""",75,"""bare""",0,"m"
33,"""orange""",90,"""bare""",0,"m"
33,"""orange""",100,"""bare""",0,"m"
33,"""blue""",0,"""bare""",0,"m"
33,"""blue""",10,"""bare""",0,"m"
33,"""blue""",25,"""bare""",0,"m"
33,"""blue""",40,"""bare""",0,"m"
33,"""blue""",50,"""bare""",0.04,"m"
33,"""blue""",60,"""bare""",0,"m"
33,"""blue""",75,"""bare""",0,"m"
33,"""blue""",90,"""bare""",1,"m"
33,"""blue""",100,"""bare""",1,"m"
33,"""blue""",0,"""might""",0,"m"
33,"""blue""",10,"""might""",0,"m"
33,"""blue""",25,"""might""",1,"m"
33,"""blue""",40,"""might""",1,"m"
33,"""blue""",50,"""might""",1,"m"
33,"""blue""",60,"""might""",0,"m"
33,"""blue""",75,"""might""",0,"m"
