"","rat_alpha","utt_other_prob","noise_strength","alpha_bare","beta_bare","cost_bare","alpha_might","beta_might","cost_might","alpha_probably","beta_probably","cost_probably","alpha_think","beta_think","cost_think","alpha_could","beta_could","cost_could","alpha_looks_like","beta_looks_like","cost_looks_like","alpha_bare_not","beta_bare_not","cost_bare_not","mu_bare","var_bare","nu_bare","mu_could","var_could","nu_could","mu_looks_like","var_looks_like","nu_looks_like","mu_might","var_might","nu_might","mu_probably","var_probably","nu_probably","mu_think","var_think","nu_think","mu_bare_not","var_bare_not","nu_bare_not"
"1",2.211211,3.640688e-05,0.07433144,3.09525321448033,0.138917262849914,3.03251764,1.67762003000595,5.43218895225996,1,6.64982660382401,3.30135083689542,1,2.92505762756067,2.0956079830503,3.03251764,1.69130965010864,2.63766683353038,3.03251764,2.5883909236731,1.55119690119197,3.03251764,0.974965122392113,2.71958966987319,3.03251764,0.952951734684198,0.0121380415765972,3.23417047733024,0.388830956813513,0.0436997113092183,4.32897648363902,0.624141920439098,0.0448632263182002,4.13958782486508,0.227769510221026,0.0222301933785046,7.1098089822659,0.647112298702114,0.0238936049582712,9.95117744071943,0.581716341435753,0.0395401693810681,5.02066561061097,0.26192376860558,0.0415298149091321,3.6945547922653
