"","rat_alpha","utt_other_prob","noise_strength","alpha_bare","beta_bare","cost_bare","alpha_might","beta_might","cost_might","alpha_probably","beta_probably","cost_probably","alpha_think","beta_think","cost_think","alpha_could","beta_could","cost_could","alpha_looks_like","beta_looks_like","cost_looks_like","alpha_bare_not","beta_bare_not","cost_bare_not","mu_bare","var_bare","nu_bare","mu_could","var_could","nu_could","mu_looks_like","var_looks_like","nu_looks_like","mu_might","var_might","nu_might","mu_probably","var_probably","nu_probably","mu_think","var_think","nu_think","mu_bare_not","var_bare_not","nu_bare_not"
"1",2.211211,3.640688e-05,0.07433144,3.10552615991775,0.164387301758674,3.03251764,0.51032303286353,6.30925385028164,1,4.43918002853798,5.69651928819764,1,2.84440538967298,2.21271348878491,3.03251764,1.57915579881105,2.78963982875758,3.03251764,2.72593200465079,1.59946046288755,3.03251764,0.932401070111387,2.73941460917062,3.03251764,0.944614638564393,0.0140400053239279,3.26991346167642,0.35985648066061,0.0428294372030751,4.36879562756863,0.625842985534126,0.045654171197072,4.32539246753834,0.073802766259028,0.00916617853755972,6.81957688314517,0.434237145204853,0.0247072293730815,10.1356993167356,0.558055810322512,0.0406315372553718,5.05711887845788,0.253816236406339,0.0415104040306665,3.67181567928201
