modal,percentage_blue,cond,rating_pred,run
other,35,might-probably,0.182587615979,2
might,40,might-probably,0.798066099556,2
probably,40,might-probably,0.0246151569174,2
other,40,might-probably,0.177318743527,2
might,45,might-probably,0.789117788609,2
probably,45,might-probably,0.037487959166,2
other,45,might-probably,0.173394252225,2
might,50,might-probably,0.766199644819,2
probably,50,might-probably,0.0655890504222,2
other,50,might-probably,0.168211304759,2
might,55,might-probably,0.719105006974,2
probably,55,might-probably,0.122062546021,2
other,55,might-probably,0.158832447005,2
might,60,might-probably,0.634208968466,2
probably,60,might-probably,0.223861135004,2
other,60,might-probably,0.14192989653,2
might,65,might-probably,0.508300774186,2
probably,65,might-probably,0.375143329264,2
other,65,might-probably,0.116555896551,2
might,70,might-probably,0.367549326259,2
probably,70,might-probably,0.544422316365,2
other,70,might-probably,0.0880283573756,2
might,75,might-probably,0.251014612727,2
probably,75,might-probably,0.684602353831,2
other,75,might-probably,0.0643830334421,2
might,80,might-probably,0.174564606757,2
probably,80,might-probably,0.776544699613,2
other,80,might-probably,0.0488906936303,2
might,85,might-probably,0.13149520431,2
probably,85,might-probably,0.828293699988,2
other,85,might-probably,0.0402110957025,2
might,90,might-probably,0.11069615604,2
probably,90,might-probably,0.853158666936,2
other,90,might-probably,0.0361451770249,2
might,95,might-probably,0.104247075749,2
probably,95,might-probably,0.860402477341,2
other,95,might-probably,0.0353504469102,2
might,100,might-probably,0.0474434292252,2
probably,100,might-probably,0.290260527097,2
other,100,might-probably,0.662296043678,2
might,0,might-probably,0.0230535762267,3
probably,0,might-probably,0.0166666666667,3
other,0,might-probably,0.960279757107,3
might,5,might-probably,0.185432802413,3
probably,5,might-probably,0.0166666666793,3
other,5,might-probably,0.797900530907,3
might,10,might-probably,0.473736436299,3
probably,10,might-probably,0.0166666823059,3
other,10,might-probably,0.509596881395,3
might,15,might-probably,0.654122337944,3
probably,15,might-probably,0.0166673940868,3
other,15,might-probably,0.329210267969,3
might,20,might-probably,0.737545891209,3
probably,20,might-probably,0.0166770130197,3
other,20,might-probably,0.245777095771,3
might,25,might-probably,0.775532241023,3
probably,25,might-probably,0.0167478794249,3
other,25,might-probably,0.207719879553,3
might,30,might-probably,0.792781925673,3
probably,30,might-probably,0.0171052956242,3
other,30,might-probably,0.190112778703,3
might,35,might-probably,0.799532823726,3
probably,35,might-probably,0.018475639042,3
other,35,might-probably,0.181991537232,3
might,40,might-probably,0.799281315417,3
