"","rat_alpha","utt_other_prob","noise_strength","alpha_bare","beta_bare","cost_bare","alpha_might","beta_might","cost_might","alpha_probably","beta_probably","cost_probably","alpha_think","beta_think","cost_think","alpha_could","beta_could","cost_could","alpha_looks_like","beta_looks_like","cost_looks_like","alpha_bare_not","beta_bare_not","cost_bare_not","mu_bare","var_bare","nu_bare","mu_could","var_could","nu_could","mu_looks_like","var_looks_like","nu_looks_like","mu_might","var_might","nu_might","mu_probably","var_probably","nu_probably","mu_think","var_think","nu_think","mu_bare_not","var_bare_not","nu_bare_not"
"1",2.211211,3.640688e-05,0.07433144,2.77546887003542,0.116679225124224,0.729954424996557,1.21800379199352,4.8899782438372,0.44987005952978,5.90234942151519,1.92070445491266,0.493538908408895,2.78111355611333,1.65213011130083,8.96261309169837,1.41937194170929,2.3738371015917,8.96261309169837,2.40676834333419,1.21659973995022,8.96261309169837,0.84942536665094,2.31381284667831,8.96261309169837,0.956263582882503,0.0117874993087735,2.89214809515965,0.376099858252236,0.0480153230696433,3.79320904330099,0.665802468380913,0.0472033025469603,3.6233680832844,0.196090268335539,0.0218009657501834,6.10798203583072,0.74999726557617,0.0230166273567625,7.82305387642785,0.626419140420555,0.041643053674478,4.43324366741416,0.268219216617864,0.046745784051068,3.16323821332925
