"","alpha_bare","alpha_might","alpha_looks_like","alpha_probably","alpha_think","alpha_could","beta_bare","beta_might","beta_looks_like","beta_probably","beta_think","beta_could","cost_bare","cost_might","cost_looks_like","cost_probably","cost_think","cost_could","cost_bare_not","rat_alpha"
"1",9.87095332198129,1.35437595514054,17.3225849383999,15.7783103301787,14.943265295542,3.45388540184745,2.67904752757604,23.2561226297378,9.57672143587311,11.6310743331167,11.617935534492,15.6942794415941,3.05420424381665,1.15176554823484,4.26877187095162,4.45666574331033,2.27404425381222,2.13889815728467,1.03734280293962,1.10300280598897
